object_name,object_id,mean_motion,eccentricity,inclination,arg_of_pericenter,norad_cat_id,object_name_unique
STARLINK-34993,2025-191L,15.05660102,0.00024498,97.6034,71.5807,65389,STARLINK
STARLINK-35083,2025-191M,15.0565139,0.00028342,97.6039,81.9832,65390,STARLINK
STARLINK-34786,2025-191N,15.05654637,0.00021491,97.6044,81.2198,65391,STARLINK
STARLINK-35082,2025-191P,15.05653328,0.0002908,97.6044,79.4753,65392,STARLINK
STARLINK-35097,2025-191Q,15.05654947,0.00021718,97.6041,85.0222,65393,STARLINK
STARLINK-35058,2025-191R,15.05653604,0.00024467,97.6038,74.2,65394,STARLINK
STARLINK-35094,2025-191S,15.05652084,0.00023274,97.6026,76.8367,65395,STARLINK
STARLINK-34811,2025-191T,15.05653584,0.00028667,97.6037,82.221,65396,STARLINK
STARLINK-34940,2025-191U,15.0565565,0.00021554,97.6041,81.0572,65397,STARLINK
STARLINK-34931,2025-191V,15.05652573,0.00026732,97.6035,76.4624,65398,STARLINK
STARLINK-34836,2025-191W,15.05624387,0.0001752,97.6029,89.1941,65399,STARLINK
STARLINK-34876,2025-191X,15.05650041,0.00022328,97.6033,86.3368,65400,STARLINK
STARLINK-34909,2025-191Y,15.05656421,0.00021402,97.6045,79.078,65401,STARLINK
STARLINK-34848,2025-191Z,15.05655613,0.00019714,97.6049,80.9603,65402,STARLINK
STARLINK-35031,2025-192A,15.30206703,0.00016795,53.1608,92.0454,65404,STARLINK
STARLINK-34830,2025-192B,15.30204874,0.00010869,53.157,68.0881,65405,STARLINK
STARLINK-35036,2025-192C,15.30206891,0.00013904,53.1613,86.4097,65406,STARLINK
STARLINK-35035,2025-192D,15.30198115,0.00013015,53.1603,90.3896,65407,STARLINK
STARLINK-35008,2025-192E,15.30205283,0.00013175,53.1604,92.5466,65408,STARLINK
STARLINK-35022,2025-192F,15.30209524,0.00014893,53.1595,84.6136,65409,STARLINK
STARLINK-35024,2025-192G,15.3021059,0.00015381,53.1597,90.1238,65410,STARLINK
STARLINK-34983,2025-192H,15.30202695,0.00013042,53.1574,87.8186,65411,STARLINK
STARLINK-34992,2025-192J,15.3020573,0.00013668,53.1594,96.8899,65412,STARLINK
STARLINK-35003,2025-192K,15.30209872,0.00013443,53.1586,92.4236,65413,STARLINK
STARLINK-34238,2025-192M,15.30190973,0.0001178,53.1594,94.6657,65415,STARLINK
STARLINK-34855,2025-192N,15.3020471,0.00011352,53.1593,77.1972,65416,STARLINK
STARLINK-34255,2025-192P,15.30203743,0.0001642,53.1586,103.6282,65417,STARLINK
STARLINK-34997,2025-192Q,15.30204818,0.00019233,53.1598,93.6144,65418,STARLINK
STARLINK-35085,2025-192R,15.29371857,0.00016809,53.1621,109.2828,65419,STARLINK
STARLINK-35138,2025-192S,15.30205303,0.00014608,53.1599,85.2244,65420,STARLINK
STARLINK-35146,2025-192T,15.30206503,0.00013541,53.1595,78.1385,65421,STARLINK
STARLINK-35074,2025-192U,15.30196764,0.00013461,53.1606,93.7476,65422,STARLINK
STARLINK-34837,2025-192V,15.30201213,0.00015212,53.1609,89.0415,65423,STARLINK
STARLINK-34670,2025-192W,15.30211187,0.00012215,53.159,73.9413,65424,STARLINK
STARLINK-35095,2025-192X,15.30177803,0.00010223,53.1591,96.6328,65425,STARLINK
STARLINK-34883,2025-192Y,15.3020635,0.0001759,53.1596,102.8739,65426,STARLINK
STARLINK-34916,2025-192Z,15.30203734,0.00012359,53.1588,92.1459,65427,STARLINK
STARLINK-35004,2025-192AA,15.30191833,0.00012929,53.1597,89.1141,65428,STARLINK
STARLINK-35014,2025-192AB,15.30204573,0.0001173,53.1596,86.9255,65429,STARLINK
STARLINK-35025,2025-192AC,15.30203067,9.683e-05,53.1595,89.06,65430,STARLINK
STARLINK-35034,2025-192AD,15.30210796,0.00011667,53.1613,107.4615,65431,STARLINK
STARLINK-35142,2025-194A,15.05652299,0.00023596,97.6036,85.0344,65434,STARLINK
STARLINK-34978,2025-194B,15.05664105,0.00020143,97.6036,87.3947,65435,STARLINK
STARLINK-35043,2025-194C,15.04857178,0.00015361,97.6022,90.7039,65436,STARLINK
STARLINK-35080,2025-194D,15.05650767,0.00022309,97.6041,87.6405,65437,STARLINK
STARLINK-35068,2025-194E,15.05653729,0.0002698,97.6034,88.0755,65438,STARLINK
STARLINK-35045,2025-194F,15.05655197,0.00017006,97.6037,65.2631,65439,STARLINK
STARLINK-35050,2025-194G,15.05661369,0.00022679,97.6037,86.3098,65440,STARLINK
STARLINK-35065,2025-194H,15.05651527,0.00016142,97.6033,87.0632,65441,STARLINK
STARLINK-34679,2025-194J,15.05648939,0.00022939,97.6038,79.8839,65442,STARLINK
STARLINK-34678,2025-194K,15.05654385,0.00019188,97.6038,86.7457,65443,STARLINK
STARLINK-35049,2025-194L,15.05663237,0.00016925,97.6039,84.0763,65444,STARLINK
STARLINK-35029,2025-194M,15.05633184,0.00013523,97.6034,76.2685,65445,STARLINK
STARLINK-34991,2025-194N,15.05650394,0.00021725,97.6039,87.6193,65446,STARLINK
STARLINK-34920,2025-194P,15.05653731,0.00024799,97.6036,87.1448,65447,STARLINK
STARLINK-35030,2025-194Q,15.05654277,0.00016144,97.6045,91.0115,65448,STARLINK
STARLINK-35009,2025-194R,15.05633812,0.000269,97.6049,81.7959,65449,STARLINK
STARLINK-34970,2025-194S,15.05650263,0.00020327,97.6029,87.8589,65450,STARLINK
STARLINK-35039,2025-194T,15.05650909,0.00017362,97.6046,71.2296,65451,STARLINK
STARLINK-35084,2025-194U,15.0565738,0.00018713,97.6042,76.4621,65452,STARLINK
STARLINK-34988,2025-194V,15.04861516,0.00019637,97.6022,77.5222,65453,STARLINK
